DMIS ID Facility Code	Facility
5267	5267	THE ADJUTANT GENERAL-WYOMING
5268	5268	CBHCO-NARMC
5269	5269	CBHCO-SERMC
5270	5270	CBHCO-CALIFORNIA
5271	5271	GREAT PLAINS RMC BAS
5272	5272	SOUTHEAST RMC BAS
5273	5273	WESTERN RMC BAS
5274	5274	PACIFIC RMC BAS
5275	5275	NORTH ATLANTIC RMC BAS
5276	5276	CBHCO-GPRMC
5277	5277	CBHCO-WRMC
5278	5278	CBHCO-MASSACHUSETTS
5279	5279	CBHCO-VIRGINIA
5280	5280	CBHCO-WISCONSIN
5281	5281	CBHCO-FLORIDA
5282	5282	CBHCO-ALABAMA
5283	5283	CBHCO-ARKANSAS
5284	5284	CBHCO-UTAH
5285	5285	18th MEDCOM BAS
5286	5286	CBHCO-PUERTO RICO
5287	5287	USARC SURGEONS OFF-REMOTE ACC
5288	5288	USAR 63rd RSC-REMOTE ACCESS
5289	5289	USAR 88th RSC-REMOTE ACCESS
5290	5290	USAR 81st RSC-REMOTE ACCESS
5291	5291	USAR 99th RSC-REMOTE ACCESS
5292	5292	THE ADJUTANT GENERAL-VI
5401	5401	NEWPORT HOSPITAL (CIVILIAN)
5402	5402	TRIDENT REGIONAL MEDICAL CTR
5403	5403	PORTSMOUTH GENERAL HOSPITAL
5404	5404	WILLIAM W BACKUS HOSPITAL
5405	5405	SPOHN HC SYS-CORPUS CHRISTI
5406	5406	LAWRENCE AND MEMORIAL HOSPITAL
5407	5407	BEAUFORT MEMORIAL HOSPITAL
5408	5408	AAMC
5409	5409	NAVY MEDICINE SUPPORT COMMAND
5410	5410	NAVY-SACRED HEART HOSP-CIVLN
5411	5411	ST FRANCIS HOSPITAL-CHARLESTON
5412	5412	ROPER HOSPITAL-CHARLESTON
5413	5413	OASIS SURGERY CENTER(CIVILIAN)
5414	5414	NAVY-HANFORD COMM MED CENTER
5433	5433	MEDICAL COLLEGE OF GEORGIA
5434	5434	SAMARITAN MED CENTER-WATERTOWN
5435	5435	CARTHAGE AREA HOSPITAL
5436	5436	FAIRBANKS MEMORIAL HOSPITAL
5437	5437	SIERRA VISTA REGIONAL HLTH CTR
5438	5438	STRAUB CLINIC & HOSPITAL
5439	5439	QUEEN'S MEDICAL CENTER
5440	5440	KAPIOLANI MEDICAL CENTER
5441	5441	KAISER MEDICAL CENTER
5442	5442	ARMY-SURGICARE OF HAWAII (CIV)
5443	5443	ARMY-BAPTIST HEALTH SYSTEM
5444	5444	LEWIS COUNTY GEN HOSP-LOWVILLE
5445	5445	TRINITY HOSPITAL OF AUGUSTA
5446	5446	NORTH CENTRAL BAPTIST HOSPITAL
5447	5447	ST. JOHN'S HOSPITAL-LEBANON
5448	5448	ARMY-MERCY REGIONAL HEALTH CTR
5449	5449	ARMY-GEARY COUNTY COMMUN HOSP
5450	5450	ARMY-FIRSTHEALTH MOORE REG HOS
5451	5451	ARMY-GATEWAY MEDICAL CEN (CIV)
5452	5452	ARMY-HAWAII MED CEN WEST(CIV)
5453	5453	ARMY-ST JOHN HOSPITAL (CIV)
5454	5454	ARMY-GAMMA KNIFE CTR PAC (CIV)
5455	5455	ARMY-PENROSE ST FRANCIS (CIV)
5457	5457	BELLEVUE MEDICAL CENTER (CIV)
5458	5458	SOUTHERN MARYLAND HOSP (CIV)
5459	5459	CHRISTUS SANTA ROSA HOSP (CIV)
5460	5460	USAF-BOYS TOWN NTNL HOSP EAST
5461	5461	NEBRASKA ORTHOPEDICS HOSPITAL
5462	5462	DESERT SPRINGS HOSP (CIVILIAN)
5463	5463	UC DAVIS MEDICAL CENTER (CIV)
5464	5464	BAPTIST HEALTH SYSTEM (CIV)
5465	5465	MEMORIAL HEALTH SYSTEM (CIV)
5466	5466	USAF-PENROSE HOSP (CIVILIAN)
5467	5467	TAMPA GEN HOSPITAL (CIVILIAN)
5468	5468	TAMPA BAY SURG CENTER-CIVILIAN
5469	5469	BANNER DEL E WEBB MEM HOSP-CIV
5470	5470	BANNER ESTRELLA MED CNTR-CIVLN
5471	5471	BANNER ESTRELLA SURG CENTER LP
5472	5472	BAYHEALTH MEDCEN-KENT GENERAL
5473	5473	MIDWEST REGIONAL MEDCEN-CIVLN
5474	5474	CHILDREN'S MEDCEN DAYTON-CIVLN
5475	5475	FT WALTON BEACH MEDCEN-CIVLN
5476	5476	USAF-GOOD SAMARITAN HOSP-CIVLN
5477	5477	GREENE MEMORIAL HOSP-CIVILIAN
5478	5478	MIAMI VALLEY HOSP-CIVILIAN
5479	5479	USAF-SACRED HEART HOSP-CIVLN
5480	5480	VALLEY BEHAVIORAL-DAYTON CIVLN
5481	5481	KETTERING MEDCEN-CIVILIAN
5482	5482	ST JOSEPH'S HOSP-TUCSON-CIVLN
5483	5483	TUCSON SURG CENTER (CIVILIAN)
5484	5484	PREMIER SURG CNTR-TUCSON-CIVLN
5485	5485	UNIV MEDCEN SOUTH NEVADA-CIVLN
5486	5486	SUNRISE HOSP & MED CNTR-CIVLN
5487	5487	GERALD CHAMPION REG MED CENTER
5488	5488	CREIGHTON UNIV MED CNTR-CIVLN
5489	5489	ALEGENT HLTH MIDLANDS HOSP-CIV
5490	5490	NEBRASKA MED CENTER (CIVILIAN)
5491	5491	CHRISTUS SCHUMPERT-ST MARY
5492	5492	CHRISTUS HLTH NRTHRN LA-CIVLN
5493	5493	JACKSON COUNTY MEM HOSP-CIVLN
5494	5494	UNITED REG'L HLTH CARE SYS-CIV
5495	5495	KELL WEST REGIONAL HOSP-CIVLN
5496	5496	NIX MEDICAL CENTER (CIVILIAN)
5497	5497	ST. ELIZABETH'S HOSP-CIVILIAN
5498	5498	CHILDREN'S HOSP OAKLAND-CIVLN
5499	5499	ELMORE MEDICAL CENTER (CIV)
5500	5500	NAVY MEDICINE EAST
5501	5501	NAVY MEDICINE WEST
5502	5502	NMETC
5503	5503	NEHC NORFOLK
5504	5504	NAVMISSA
5505	5505	NEPMU #6 PEARL HARBOR
5506	5506	NEPMU #5 SAN DIEGO
5507	5507	NEPMU #2 NORFOLK
5508	5508	BUMED HQ
5509	5509	NAVY DRUG LAB JACKSONVILLE
5510	5510	NECE
5511	5511	NAVY DRUG LAB GREAT LAKES
5512	5512	NAV HOSP CORPS SCH GREAT LAKES
5513	5513	NAVMEDLOGCOM
5514	5514	NAVY MEDICINE NCA
5515	5515	NMRC
5516	5516	NOMI
5517	5517	NUMI
5518	5518	NAMI
5519	5519	NAVAL DENTAL RESEARCH INST
5520	5520	NAVMED RESEARCH UNIT-2
5521	5521	NAVMED RESEARCH UNIT-3
5522	5522	NAVAL HEALTH RESEARCH CENTER
5523	5523	NAVSUBMED RESEARCH LAB
5524	5524	NAVAL DOSIMETRY CENTER
5525	5525	NAVAL DRUG LAB SAN DIEGO
5526	5526	NAVAL EXPED SUPPORT COMMAND
5527	5527	NOSTRA DET NORFOLK
5528	5528	NAVAL EXPED MED TRAINING INST
5529	5529	SURFACE WARFARE MED INSTITUTE
5530	5530	NAVAL SURVIVIAL TRAINING INST
5531	5531	NAVAL SPEC OPS MED INSTITUTE
5532	5532	NMTC SAN ANTONIO
5533	5533	NMRC LIMA PERU
5534	5534	NAMR PENSACOLA FL
5535	5535	WORLD HEALTH ORGANIZATION
5536	5536	UNDESIGNTD RSRV/GRD DENTAL CLN
5600	5600	USAFSAM EPILAB SERVICE (WP)
5601	5601	VA SOUTH NEVADA HEALTHCARE SYS
5602	5602	332ND EXPEDITIONARY MED GROUP
5603	5603	455th EMEDS
6004	6004	MARGETIS DENTAL CLINIC
6005	6005	FT. STEWART BATTALION AID STN
6006	6006	FT. SHAFTER BATTALION AID STN
6007	6007	FT. HOOD BATTALION AID STN
6008	6008	FT. DRUM BATTALION AID STN
6009	6009	FT. KNOX BATTALION AID STN
6010	6010	FT. BRAGG BATTALION AID STN
6011	6011	121st CSH BATTALN AID STN
6012	6012	FT. BENNING BATTALION AID STN
6013	6013	SOLDIER SERVICE CENTER
6014	6014	CHARLES MOORE HLTH CLN-FT HOOD
6015	6015	CMHA FT. MONMOUTH
6016	6016	BMA WESTLOCH
6017	6017	CAMP ATTERBURY OUTPATIENT CLIN
6018	6018	FT. CARSON BATTALION AID STN
6019	6019	USADC GORGAS
6020	6020	FT. JACKSON BATTALION AID STN
6021	6021	FT. POLK BATTALION AID STN
6022	6022	WEST POINT BATTALION AID STN
6023	6023	FT. BELVOIR BATTALION AID STN
6024	6024	FT. L WOOD BATTALION AID STN
6025	6025	USADC CLARK HALL INPROCESS CTR
6026	6026	USADC FT. WAINWRIGHT
6027	6027	USADC FT. RICHARDSON
6028	6028	USADC SHIRA DC-FT. POLK
6029	6029	USADC FT. GREELY
6030	6030	COMBINED MEDICAL SVCS CLINIC
6031	6031	COMMUNITY MENTAL HEALTH SERVIC
6032	6032	SHUTTLEWORTH DENTAL CLINIC
6033	6033	KAMISH CLINIC-FT. WAINWRIGHT
6034	6034	POPE HEALTH CLINIC
6035	6035	POPE DENTAL CLINIC
6038	6038	USADC YUMA PROVING GROUND
6040	6040	USADC FORT PICKETT
6075	6075	OHC JEFFERSON PROVING GRNDS-EX
6076	6076	WEST FORT HOOD CLINIC
6077	6077	TBI 1 CLINIC-FT. HOOD
6078	6078	INTENSV OUTPT DAY TMT CLN-HOOD
6098	6098	DENTAL CLINIC-FT.MCCLELLAN
6099	6099	CRAIG ROAD TMC #1-FT. SILL
6100	6100	TMC-8-FT. CARSON
6101	6101	47TH FIELD HOSP-DUP DMIS 1631
6102	6102	PREMIER ARMY HEALTH CLINIC
6103	6103	CBPCC 1-FT. BLISS
6104	6104	CBPCC 2-FT. BLISS
6105	6105	FAYETTEVILLE CLIN MEDICAL HOME
6106	6106	HOPE MILLS CLINIC MEDICAL HOME
6107	6107	CBPCC 3-FT. BRAGG
6108	6108	SCREAMING EAGLE MEDICAL HOME
6109	6109	CBPCC 2-FT. CAMPBELL
6110	6110	US CAPITOL PHARMACY
6111	6111	CBPCC 1-FT. HOOD
6112	6112	CBPCC 2-FT. HOOD
6113	6113	CBPCC 3-FT. HOOD
6114	6114	MONCRIEF MEDICAL HOME
6115	6115	LEONARD WOOD MEDICAL HOME
6116	6116	MADIGAN-PUYALLUP MEDICAL HOME
6117	6117	MADIGAN-LACEY MEDICAL HOME
6118	6118	CBPCC 1-FT. POLK
6119	6119	SCHERTZ MEDICAL HOME
6120	6120	CBPCC 1-FT. SHAFTER
6121	6121	FRONTIER MEDICAL HOME
6122	6122	RICHMOND HILL MEDICAL HOME
6123	6123	CBPCC 2-FT. STEWART
6124	6124	CBPCC 1-FT. BENNING
6200	6200	FAMILY HEALTH CENTER FAIRFAX
6201	6201	FAMILY HEALTH CENTER WOODBRIDG
6202	6202	AHC PRIMUS (B) BURKE
6203	6203	AHC PRIMUS (S) SAVANNAH
6204	6204	NAVY NAVCARE CLINIC NORFOLK(1)
6205	6205	PRIMARY CARE NAVCARE CAMP LEJE
6206	6206	NAVY NAVCARE CLINIC MAYPORT
6207	6207	TRICARE OUTPATIENT-CLAIREMONT
6208	6208	AHC PRIMUS (FAY) FAYETTEVILLE
6209	6209	COPPERAS COVE FAMILY CARE CLIN
6210	6210	KILLEEN FAMILY CARE CLINIC
6211	6211	AHC PRIMUS (COL) COLUMBUS
6212	6212	AHC PRIMUS (SAL) SALINAS
6213	6213	AHC PRIMUS (POM) MONTEREY
6214	6214	TRICARE OUTPATIENT CL VA BEACH
6215	6215	TRICARE OUTPATIENT-CHULA VISTA
6216	6216	TRICARE OUTPATIENT-OCEANSIDE
6217	6217	NAVY NAVCARE CLINIC CHARLESTON
6218	6218	NAVY NAVCARE CLINIC TUSTIN
6219	6219	NAVY NAVCARE CLINIC OAKLAND
6220	6220	NAVY NAVCARE CLINIC CECIL FIEL
6221	6221	TRICARE OUTPATIENT CHESAPEAKE
6222	6222	NAVY NAVCARE CLINIC SAN DIEGO(
6223	6223	NAVAL HEALTH CARE NEW ENGLAND
6301	6301	OP FORCES-NH CAMP PENDLETON
6302	6302	OP FORCES-NH LEMOORE
6303	6303	OP FORCES-NMC SAN DIEGO
6304	6304	OP FORCES-NH TWENTY-NINE PALM
6305	6305	OP FORCES-NBHC GROTON
6306	6306	OP FORCES-NH PENSACOLA
6307	6307	OP FORCES-NH JACKSONVILLE
6308	6308	OP FORCES-NH GREAT LAKES
6309	6309	OP FORCES-NNMC BETHESDA
6310	6310	OP FORCES-NMCL PAXTUXENT
6311	6311	OP FORCES-NH CAMP LEJEUNE
6312	6312	OP FORCES-NH CHERRY POINT
6313	6313	OP FORCES-NACC NEWPORT
6314	6314	OP FORCES-NH CHARLESTON
6315	6315	OP FORCES-NH BEAUFORT
6316	6316	OP FORCES-NH CORPUS CHRISTI
6317	6317	OP FORCES-NMC PORTSMOUTH
6318	6318	OP FORCES-NH BREMERTON
6319	6319	OP FORCES-NH OAK HARBOR
6320	6320	OP FORCES-NMCL PEARL HARBOR
6321	6321	OP FORCES-NMCL ANNAPOLIS
6322	6322	OP FORCES-NBHC PORTSMOUTH
6323	6323	OP FORCES-NMCL QUANTICO
6324	6324	OP FORCES-FH-ENDURING FREEDOM
6325	6325	FLEET HOSPITAL 20 CAMP LEJEUNE
6326	6326	FLEET HOSPITAL 3
6327	6327	FLEET HOSPITAL 5
6328	6328	FLEET HOSPITAL 8
6329	6329	FLEET HOSPITAL 9
6330	6330	FLEET HOSPITAL 11
6331	6331	FLEET HOSPITAL 15
6332	6332	FLEET HOSPITAL 21
6333	6333	FLEET HOSPITAL 22
6334	6334	FLEET HOSPITAL 23
6335	6335	OP FORCES-NH SIGONELLA
6336	6336	OP FORCES-NH ROTA
6337	6337	OP FORCES-NH NAPLES
6338	6338	OP FORCES-NH KEFLAVIK
6339	6339	OP FORCES-NH GUAM-AGANA
6340	6340	OP FORCES-OKINAWA
6341	6341	OP FORCES-NH YOKOSUKA
6500	6500	RESERVED FOR CCP (6500-6799)
6501	6501	TRICARE SRVC AREA (PORTSMOUTH)
6502	6502	SAN ANTONIO SRVC AREA (LACKLAN
6503	6503	SAN FRANCISCO SRVC AREA (TRAVI
6504	6504	SOUTH CA SRVC AREA (SAN DIEGO)
6505	6505	COLORADO SRVC AREA (CARSON)
6506	6506	FT STEWART/BEAUFORT SRVC AREA
6507	6507	NORTH CAROLINA SERVICE AREA
6508	6508	SOUTH CAROLINA SERVICE AREA
6509	6509	DELAWARE VALLEY SRVC AREA
6510	6510	WASHINGTON SRVC AREA
6511	6511	HAWAII TRICARE CATCHMENT AREA
6512	6512	CALIFORNIA/HAWAII ENROLLMENT
6513	6513	VETERANS MED CENTER-FT SHAFTER
6601	6601	REGION 01-NATIONAL CAPITAL
6602	6602	REGION 02-PORTSMOUTH
6603	6603	REGION 03-EISENHOWER
6604	6604	REGION 04-KEESLER
6605	6605	REGION 05-WRIGHT-PATTERSON
6606	6606	REGION 06-WILFORD HALL
6607	6607	REGION 07-WILLIAM BEAUMONT
6608	6608	REGION 08-FITZSIMONS
6609	6609	REGION 09-SAN DIEGO
6610	6610	REGION 10-DAVID GRANT
6611	6611	REGION 11-MADIGAN
6612	6612	REGION 12-TRIPLER
6613	6613	REGION ALASKA
6614	6614	REGION EUROPE
6615	6615	REGN LATIN AMERICA AND CANADA
6616	6616	REGION KOREA
6700	6700	TRICARE EUROPE-SEMBACH AB
6701	6701	ARAXOS
6702	6702	MEDICAL AID STATION GLONS
6703	6703	MED AID STATION KLEIN BROGEL
6704	6704	401 EABG/SG-TUZLA AB
6705	6705	525 EABS/SG-YUGOSLAVIA
6706	6706	AMERICAN FORCES ISTRES AB
6707	6707	MED AID STATION BUECHEL
6708	6708	MED AID STATION KALKAR
6709	6709	12 SWS/SG (AFSPC)-THULE AB
6710	6710	406 EABG/SG-TASZAR AB
6711	6711	31 MUNSS-GHEDI AB
6712	6712	426 ABS/SG-STAVENGER
6713	6713	763 EXP AS-MUSCAT
6714	6714	DET 4 18 SPSS (SPACECOM)-MORON
6715	6715	DET 2 45TH LG AFSPC-AA AIR FLD
6716	6716	USDAO SCOTLAND
6717	6717	21SW DET AFSPC-RAF FYLINGDALES
6718	6718	AFSPC UNIT-OAKHANGER
6719	6719	USDAO KABUL
6720	6720	WESTERN EUROPE
6721	6721	EASTERN EUROPE
6722	6722	NORTHERN AFRICA
6723	6723	SOUTHERN AFRICA
6724	6724	CENTCOM
6725	6725	USDAO VIENNA
6726	6726	USDAO BAKU
6727	6727	USDAO MINSK
6728	6728	USDAO BRUSSELS
6729	6729	USDAO BENIN-PORTO-NOVO
6730	6730	USDAO SARAJEVO
6731	6731	USODC GABORONE
6732	6732	USDAO SOFIA
6733	6733	USDAO OUAGADOUGOU
6734	6734	AM EMB BUJUMBURA
6735	6735	USDAO YAOUNDE
6736	6736	USDAO PRAIA
6737	6737	AM EMB BANGUI
6738	6738	USDAO N'DJAMENA
6739	6739	USDAO BRAZZAVILLE
6740	6740	USDAO ABIDJAN
6741	6741	USDAO	ZAGREB
6742	6742	USDAO NICOSIA
6743	6743	USDAO PRAGUE
6744	6744	USDAO KINSHASA
6745	6745	USDAO COPENHAGEN
6746	6746	USDAO DJIBOUTI
6747	6747	USDAO CAIRO
6748	6748	USDAO MALABO
6749	6749	USDAO ASMARA
6750	6750	USDAO TALLINN
6751	6751	USDAO ADDIS ABABA
6752	6752	USDAO HELSINKI
6753	6753	USDAO PARIS
6754	6754	AM EMB LIBREVILLE
6755	6755	AM EMB BANJUL
6756	6756	USDAO TBILISI
6757	6757	USDAO BERLIN
6758	6758	USDAO ACCRA
6759	6759	USODC ATHENS
6760	6760	JOINT CMND S CENTRAL-LARISSA
6761	6761	USDAO CONAKRY
6762	6762	USDAO BISSAU
6763	6763	USDAO VATICAN CITY
6764	6764	USDAO BUDAPEST
6765	6765	USDAO REYKJAVIK
6766	6766	USDAO TEHRAN
6767	6767	USDAO BAGHDAD
6768	6768	USDAO DUBLIN
6769	6769	USDAO TEL AVIV
6770	6770	USODC ROME
6771	6771	USDAO AMMAN
6772	6772	AM EMB ALMATY
6773	6773	USDAO NAIROBI
6774	6774	USDLO KUWAIT CITY
6775	6775	USDAO BISHKEK
6776	6776	USDAO RIGA
6777	6777	USDAO BEIRUT
6778	6778	USDAO MASERU
6779	6779	USDAO MONROVIA
6780	6780	USDAO TRIPOLI
6781	6781	USDAO VADUZ
6782	6782	USDAO VILNIUS
6783	6783	USDAO LUXEMBOURG
6784	6784	USDAO CAMP ABLE SENTRY-SKOPJE
6785	6785	USDAO LILONGWE
6786	6786	USDAO BAMAKO
6787	6787	USDAO VALETTA
6788	6788	USDAO NOUAKCHOTT
6789	6789	USDAO CHISINAU
6790	6790	USDAO MONTE CARLO
6791	6791	USDAO RABAT
6792	6792	USDAO MAPUTO
6793	6793	USDAO WINDHOEK
6794	6794	USDAO THE HAGUE
6795	6795	AF RHEINDAHLEM
6796	6796	US AID STATION VOLKEL
6797	6797	AM EMB NIAMEY
6798	6798	USDAO LAGOS
6799	6799	USDAO OSLO
6800	6800	USDAO MUSCAT
6801	6801	USDAO ISLAMABAD
6802	6802	USDAO WARSAW
6803	6803	CINCSOUTHLAND-LISBON
6804	6804	USDAO LISBON
6805	6805	USDAO DOHA
6806	6806	USDAO BUCHAREST
6807	6807	USDAO MOSCOW
6808	6808	USDAO KIGALI
6809	6809	USDAO SAN MARINO
6810	6810	USDAO DAKAR
6811	6811	USDAO PRISTINA
6812	6812	USDAO VICTORIA
6813	6813	USDAO FREETOWN
6814	6814	USDAO BRATISLAVA
6815	6815	USDAO LJUBLJANA
6816	6816	USDAO MOGADISHU
6817	6817	USDAO PRETORIA
6818	6818	JOINT COMMND SOUTHWEST-GRANADA
6819	6819	USDAO MADRID
6820	6820	USDAO KHARTOUM
6821	6821	USDAO MBABANE
6822	6822	USDAO STOCKHOLM
6823	6823	USDAO BERN
6824	6824	US MSN SPL LSN DET-GENEVA
6825	6825	USDAO DAMASCUS
6826	6826	USDAO DUSHANBE
6827	6827	USDAO DAR ES SALAAM
6828	6828	USDAO LOME
6829	6829	USDAO TUNIS
6830	6830	USDAO TURKMENISTAN
6831	6831	USDAO ABU DHABI
6832	6832	USDAO KAMPALA
6833	6833	USDAO KIEV
6834	6834	USDAO TASHKENT
6835	6835	USDAO SANAA
6836	6836	USDAO LUSAKA
6837	6837	USDAO HARARE
6838	6838	MARINE SEC BATT NICOSIA
6839	6839	USOMC-CAIRO
6840	6840	US NAVAL FORCES-CAIRO
6841	6841	NAMRU
6842	6842	USMC GUARD-BREMERHAVEN
6843	6843	USMC SEC BATTALION JERUSALEM
6844	6844	USMC NAIROBI
6845	6845	USOMC KUWAIT
6846	6846	USMC ROTTERDAM
6847	6847	USOMC MUSCAT
6848	6848	USMC KARACHI
6849	6849	USMC LAHORE
6850	6850	USMC PESHAWAR
6851	6851	USMC KRAKOW
6852	6852	USMC ST PETERSBURG
6853	6853	USMC YEKATERINBURG
6854	6854	USMC SEC JEDDAH
6855	6855	USMC CAPETOWN
6856	6856	MARINE SEC GRD DET-GENEVA
6857	6857	US SUPPORT UNIT MANAMA
6858	6858	FAROE ISLAND
6859	6859	KARUP
6860	6860	BASSAS DA INDIA
6861	6861	ILE EUROPA
6862	6862	ST. PIERRE & MIQUELON
6863	6863	US DET BONN
6864	6864	KIGAH
6865	6865	BOUVET ISLAND
6866	6866	SVALBARD
6867	6867	P3 DET CMD MASIRAH ISLAND
6868	6868	PRINCE SULTAN AIR BASE
6869	6869	HOFUF
6870	6870	JUBAIL
6871	6871	KHAMIS
6872	6872	TABUK
6873	6873	RIYADAH
6874	6874	IZMIR
6875	6875	USMC ISTANBUL
6876	6876	UNITED ARAB EMIRATES
6877	6877	GIBRALTAR
6878	6878	GUERNSEY
6879	6879	ISLE OF MAN
6880	6880	JERSEY
6881	6881	ST. HELENA
6888	6888	NGA BETHESDA
6889	6889	NGA ST LOUIS
6890	6890	TRICARE MANAGEMENT ACTIVITY
6891	6891	JOINT TASK FORCE CAPMED
6894	6894	TGRO OUTREACH-EUROPE
6895	6895	TGRO OUTREACH-PACIFIC
6896	6896	TGRO OUTREACH-LATIN AMERICA 
6897	6897	OTHER EUROPE NON TGRO
6898	6898	OTHER PACIFIC NON TGRO
6899	6899	OTHER LATIN AMERICA NON TGRO
6901	6901	MANAGED CARE CNTRCTR-REGION 01
6902	6902	MANAGED CARE CNTRCTR-REGION 02
6903	6903	MANAGED CARE CNTRCTR-REGION 03
6904	6904	MANAGED CARE CNTRCTR-REGION 04
6905	6905	MANAGED CARE CNTRCTR-REGION 05
6906	6906	MANAGED CARE CNTRCTR-REGION 06
6907	6907	MANAGED CARE CNTRCTR-REGION 07
6908	6908	MANAGED CARE CNTRCTR-REGION 08
6909	6909	MANAGED CARE CNTRCTR-REGION 09
6910	6910	MANAGED CARE CNTRCTR-REGION 10
6911	6911	MANAGED CARE CNTRCTR-REGION 11
6912	6912	MANAGED CARE CNTRCTR-REGION 12
6913	6913	MANAGED CARE CNTRCTR-REGION 13
6914	6914	MANAGED CARE CNTRCTR-REGION 14
6915	6915	MANAGED CARE CNTRCTR-REGION 15
6916	6916	MANAGED CARE CNTRCTR-REGION AK
6917	6917	MANAGED CARE CNTRCTR-REGION 17
6918	6918	MANAGED CARE CNTRCTR-REGION 18
6919	6919	MANAGED CARE CNTRCTR-REGION 19
6991	6991	ACTIVE DUTY ARMY
6992	6992	ACTIVE DUTY NAVY
6993	6993	ACTIVE DUTY USAF
6994	6994	ACTIVE DUTY NON-DOD
7001	7001	SOLDIER'S HOME-WASHINGTON DC
7002	7002	DEFENSE MAPPING AGENCY
7003	7003	HARRY DIAMOND LAB
7004	7004	TEAGU
7005	7005	SUWON
7017	7017	BMC WALLOPS ISLAND
7018	7018	BDC NWS SEAL BEACH
7019	7019	BDA NAS GUANTANAMO BAY
7020	7020	NAVAREADENLAB NORFOLK
7021	7021	BDC KEFLAVIK
7022	7022	BDC NAVAL WAR COLLEGE
7023	7023	BDC NETC NEWPORT
7024	7024	BDA GENDYCORP
7025	7025	BDA ARGENTIA
7026	7026	NAVAREADENLAB SAN DIEGO
7027	7027	BDA NTC BLDG 246 SAN DIEGO
7028	7028	BDA NTC BLDG 557 SAN DIEGO
7029	7029	BDC NTTC PENSACOLA
7030	7030	BDC NRTC GREAT LAKES
7031	7031	USAHC RHEINBERG
7032	7032	BMC CAMP BUSH/COURTNEY
7033	7033	BMC CAMP HANSEN
7034	7034	30th FIELD HOSPITAL (TOE)
7035	7035	225th STATION HOSPITAL (TOE)
7036	7036	130th GENERAL HOSPITAL (TOE)
7037	7037	279th STATION HOSPITAL (TOE)
7038	7038	ARMED FORCES INST OF PATHOLOGY
7039	7039	7th COMBAT SPT HOSP-LANDSTUHL
7040	7040	339th CSH (TOE)
7041	7041	USA DENCLIN TRIPLER
7042	7042	USCG CLINIC BORINQUEN
7043	7043	USCG CLINIC HONOLULU
7044	7044	USCG CLINIC JUNEAU
7045	7045	USCG CLINIC NORTH BEND
7046	7046	USCG CLINIC SAN PEDRO
7047	7047	USCG CLINIC SITKA
7048	7048	USCG CLINIC BASE MIAMI
7049	7049	USCG CLINIC HAMILTON BRANCH
7050	7050	4th ASF-LACKLAND AFB
7051	7051	16th MASH-DUP ID SEE 1189
7052	7052	20th TAC HOSP
7053	7053	7206th TAC HOSP
7054	7054	316th TAC HOSP
7055	7055	USAF CLINIC-TONOPAH TEST RANG
7056	7056	633rd ATH-JB LANGLEY-EUSTIS
7057	7057	6th ATH-MACDILL
7058	7058	59th ATH-WILFORD HALL
7059	7059	USAF CLINIC UPWOOD-DUP OF 0814
7060	7060	49th ATH-HOLLOMAN
7061	7061	BMC MCFC KANSAS CITY
7062	7062	58TH AIR TRANS HOSP (ATH)
7063	7063	355th ATH-DAVIS-MONTHAN
7064	7064	355 DENTAL SQ/SGD-DAVIS-MONTH
7065	7065	56 DENTAL SQ/SGD-LUKE
7066	7066	2ND ASF TRAVIS AFB
7067	7067	CADET CLINIC OL ACADEMY
7068	7068	10th ASF ANDREWS AFB
7069	7069	579TH MEDICAL GP/SGD-BOLLING
7070	7070	HQ USAF/SG
7071	7071	3rd CSH (TOE)
7072	7072	78 MEDICAL GP/SGD-ROBINS
7073	7073	1st ASF SCOTT AFB
7074	7074	USAF CLINIC SAN JICO-DUP 0809
7075	7075	18th MASH (TOE)
7076	7076	55 DENTAL SQ/SGD-OFFUTT
7077	7077	USAF CLINIC WOENSDRECHT
7078	7078	99 DENTAL SQ/SGD-NELLIS
7079	7079	CLINIC ARNOLD STATION
7080	7080	72 MEDICAL GP/SGD-TINKER
7081	7081	BASE FORT MACON CG CLINIC
7082	7082	USCG CLINIC GALVESTON
7083	7083	USCG CLINIC HUMBOLDT BAY
7084	7084	BDA NAVFAC CENTERVILLE BEACH
7085	7085	BDA NSC OAKLAND
7086	7086	BDC PANAMA CANAL
7087	7087	BDA ARLNX ARLINGTON
7088	7088	BDA HENDERSON HALL ARLINGTON
7089	7089	82 DENTAL SQ/CC-SHEPPARD
7090	7090	MCFMF OKINAWA
7091	7091	USA DENTAL ACTIVITY-FT. HOOD
7092	7092	BATES FIELD USCG CLINIC
7093	7093	BDC KINGS BAY
7094	7094	FMSS CAMP PENDLETON
7095	7095	2nd DENTAL BN B 460-CAMP LEJEU
7096	7096	22nd DENTAL CO FRENCH CREEK
7097	7097	BDC COLTS NECK EARLE
7098	7098	BDC MOBILE
7099	7099	BDC INGLESIDE
7100	7100	19th ASF-ELMENDORF
7101	7101	18th ASF-RAMSTEIN
7102	7102	374TH ASF-YOKOTA AB
7103	7103	99th ATH-NELLIS
7104	7104	366th ATH-MOUNTAIN HOME
7105	7105	39th ATH-INCIRLIK
7106	7106	MTC MED AID STATION SUMMATION
7107	7107	BMC CAMP SCHWAB-OKINAWA
7108	7108	BMC MOBILE
7109	7109	NAVMEDCOM-NE REG
